1,BWNXTEPLACJSFYO,LEOPY,"False,False,False,False,False,True,True,True,False,False,False,False,False,True,True",5,15
2,QBTGSPMLUKCFJDA,DAJ,"False,False,False,False,False,False,False,False,False,False,False,False,True,True,True",3,15
3,PZUMBDYVINXFSGA,DA,"False,False,False,False,False,True,False,False,False,False,False,False,False,False,True",2,15
4,YBXQATEGVWOJILN,NIJ,"False,False,False,False,False,False,False,False,False,False,False,True,True,False,True",3,15
5,BVSZYLNMDJIUHXC,NVMJUIH,"False,True,False,False,False,False,True,True,False,True,True,True,True,False,False",7,15
6,TXHNGJQVDLZRKOU,KOIJXN,"False,True,False,True,False,True,False,False,False,False,False,False,True,True,False",5,15
7,RUTVKMAWXBODNCY,OUCRU,"True,True,False,False,False,False,False,False,False,False,True,False,False,True,False",4,15
8,MWUJBFSNCQDAEXO,MWUJSNCO,"True,True,True,True,False,False,True,True,True,False,False,False,False,False,True",8,15
9,DZCEIPYLUBVOAWN,NAW,"False,False,False,False,False,False,False,False,False,False,False,False,True,True,True",3,15
10,UZSQWAPYGKTOFBR,RWAPW,"False,False,False,False,True,True,True,False,False,False,False,False,False,False,True",4,15
11,YWZLUVOCNBXHEIR,VYWIHNB,"True,True,False,False,False,True,False,False,True,True,False,True,False,True,False",7,15
12,CFQSMDNORXYAEIJ,EIJ,"False,False,False,False,False,False,False,False,False,False,False,False,True,True,True",3,15
13,EOFCJIHPMAVWUXB,OFCAWX,"False,True,True,True,False,False,False,False,False,True,False,True,False,True,False",6,15
14,POBFEXSVRDCNMUY,NMRPC,"True,False,False,False,False,False,False,False,True,False,True,True,True,False,False",5,15
15,HSIDZYRTGQOCVEB,WROEB,"False,False,False,False,False,False,True,False,False,False,True,False,False,True,True",4,15
16,TVEHQKRMIPLUFCY,TVKRMP,"True,True,False,False,False,True,True,True,False,True,False,False,False,False,False",6,15
17,OCSGDFINVUYXWHK,XKSGINDK,"False,False,True,True,True,False,True,True,False,False,False,True,False,False,True",7,15
18,STWQDHPJIULGOVN,GJN,"False,False,False,False,False,False,False,True,False,False,False,True,False,False,True",3,15
19,UTFHNCGQLZIPWVS,CGPWVS,"False,False,False,False,False,True,True,False,False,False,False,True,True,True,True",6,15
20,CLNYBGKTASEDOQR,RQKG,"False,False,False,False,False,True,True,False,False,False,False,False,False,True,True",4,15
1,PWYCFZQSBDNXKJM,SBDNJKFGP,"True,False,False,False,True,False,False,True,True,True,True,False,True,True,False",8,15
2,LKTFHYNJSBAMOCZ,BAMOCYZJLK,"True,True,False,False,False,True,False,True,False,True,True,True,True,True,True",10,15
3,MVRGALNTJSEPDQZ,SEPDQVRML,"True,True,True,False,False,True,False,False,False,True,True,True,True,True,False",9,15
4,FONZIWGBCUSYHDX,BCUYSHFONZIL,"True,True,True,True,True,False,False,True,True,True,True,True,True,False,False",11,15
5,BQGOHEKIRZXWYVS,VSBMCLYGH,"True,False,True,False,True,False,False,False,False,False,False,False,True,True,True",6,15
6,WKANXIVQHBPSEYM,BPQHC,"False,False,False,False,False,False,False,True,True,True,True,False,False,False,False",4,15
7,AKNVQTWSRPEZYUB,SRPEZYBGQ,"False,False,False,False,True,False,False,True,True,True,True,True,True,False,True",8,15
8,RSDHCUBLNXMTGZE,CUBLNXMUY,"False,False,False,False,True,True,True,True,True,True,True,False,False,False,False",7,15
9,OIXSFWRCKQVNHGD,GHLNQBUY,"False,False,False,False,False,False,False,False,False,True,False,True,True,True,False",4,15
10,TXGRFPDJNIAOBEZ,NIABOZEUY,"False,False,False,False,False,False,False,False,True,True,True,True,True,True,True",7,15
11,NJXWCBZFOMPLIQD,MPLIQDAYT,"False,False,False,False,False,False,False,False,False,True,True,True,True,True,True",6,15
12,CGWZILQSPXNBHAV,HAVXNBTLUM,"False,False,False,False,False,True,False,False,False,True,True,True,True,True,True",7,15
13,HIKTXAWBSGYENMQ,ENMQHAVBYU,"True,False,False,False,False,True,False,True,False,False,True,True,True,True,True",8,15
14,VJFDQPGBEIHWMLZ,DQHIWLMVATY,"True,False,False,True,True,False,False,False,False,True,True,True,True,True,False",8,15
15,FMSOAIEWTLJGPKC,JGPKCFMBYI,"True,True,False,False,False,True,False,False,False,False,True,True,True,True,True",8,15
16,VESYOLUPGCDWIMA,UPWGCDLMI,"False,False,False,False,False,True,True,True,True,True,True,True,True,True,False",9,15
17,RHPNXEQGJBZTUWM,BZKQNWMLT,"False,False,False,True,False,False,True,False,False,True,True,True,False,True,True",7,15
18,BLGUWAIKSXMZODV,XMZOWBGLAITU,"True,True,True,True,True,True,True,False,False,True,True,True,True,False,False",11,15
19,JFIRBZAVKEQXMWN,KEQXMAVBGL,"False,False,False,False,True,False,True,True,True,True,True,True,True,False,False",8,15
20,IPHXRLQZJYKTVWU,KTVWUZJABTU,"False,False,False,False,False,False,False,True,True,False,True,True,True,True,True",7,15

